Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
turn,1,733,"[3, 306, 385, 733]",S8K6.tsv
don't,1,212,"[3, 101, 122, 124, 150, 207, 212, 228, 336, 344, 393, 474, 492, 493, 499, 504, 528, 576, 617, 649, 653, 735, 786, 808, 811, 813, 819, 823, 913, 930, 973, 974, 978, 1018, 1070]",S8K6.tsv
i've,1,110,"[3, 7, 91, 110, 194, 208, 287, 472, 641, 649, 751, 831, 881, 1024, 1080, 1083]",S8K6.tsv
yeah,1,7,"[1, 6, 7, 20, 25, 26, 31, 32, 34, 35, 36, 37, 40, 41, 47, 54, 57, 70, 75, 86, 88, 89, 93, 98, 101, 120, 133, 135, 137, 139, 140, 141, 144, 146, 149, 151, 152, 155, 158, 160, 163, 165, 166, 186, 188, 191, 194, 196, 206, 207, 213, 216, 220, 226, 227, 228, 229, 232, 244, 245, 247, 251, 254, 259, 267, 269, 270, 271, 273, 275, 277, 279, 280, 282, 283, 286, 290, 292, 294, 296, 297, 298, 300, 302, 304, 305, 307, 309, 310, 313, 314, 318, 328, 336, 341, 348, 359, 360, 364, 365, 368, 370, 381, 386, 392, 413, 416, 437, 453, 454, 463, 467, 471, 473, 475, 478, 480, 481, 483, 484, 494, 495, 509, 511, 520, 523, 531, 537, 551, 552, 558, 578, 582, 583, 584, 587, 593, 598, 600, 607, 609, 611, 614, 615, 617, 619, 627, 631, 634, 640, 645, 649, 662, 664, 665, 668, 669, 675, 676, 680, 681, 692, 696, 698, 701, 703, 711, 712, 714, 716, 718, 722, 724, 726, 727, 729, 732, 735, 739, 745, 751, 753, 757, 768, 774, 782, 786, 788, 790, 799, 805, 825, 833, 836, 847, 859, 862, 863, 867, 869, 871, 872, 873, 874, 878, 880, 889, 897, 900, 901, 904, 905, 914, 919, 936, 945, 957, 966, 972, 984, 991, 996, 998, 1000, 1019, 1053, 1065, 1067, 1072, 1073, 1085, 1086, 1087]",S8K6.tsv
in,1,36,"[7, 27, 33, 36, 37, 70, 87, 89, 90, 96, 97, 102, 154, 235, 249, 256, 268, 276, 287, 303, 336, 338, 356, 357, 359, 399, 403, 411, 426, 508, 624, 635, 647, 704, 705, 706, 788, 797, 826, 827, 858, 893, 913, 931, 951, 964, 1006, 1016, 1020, 1022, 1033, 1041, 1047, 1064, 1083, 1084, 1085, 1091]",S8K6.tsv
ah,1,92,"[7, 8, 92, 161, 169, 235, 238, 240, 338, 339, 389, 451, 614, 630, 786, 806, 850, 939, 947, 1005, 1015, 1056, 1060, 1078, 1079]",S8K6.tsv
yeah i've,2,751,"[7, 751]",S8K6.tsv
paint,1,76,"[7, 8, 76, 80, 92, 103, 142, 192, 200, 203, 236, 384, 385, 397, 555, 557, 656, 793, 835, 842, 843, 845, 913, 1024]",S8K6.tsv
sit,1,744,"[7, 744, 1047]",S8K6.tsv
put,1,36,"[8, 36, 37, 49, 97, 201, 393, 606, 610, 639, 699, 707, 936, 992, 994, 998, 1006, 1015, 1017, 1041, 1084]",S8K6.tsv
no,1,67,"[8, 66, 67, 77, 84, 167, 173, 182, 193, 225, 235, 249, 261, 293, 311, 345, 403, 423, 425, 461, 485, 503, 505, 507, 535, 580, 606, 608, 622, 647, 653, 677, 678, 686, 722, 760, 764, 765, 810, 837, 838, 849, 886, 930, 950, 953, 954, 955, 977, 988]",S8K6.tsv
there,1,39,"[8, 39, 89, 98, 142, 145, 167, 253, 258, 336, 393, 414, 687, 744, 797, 831, 872, 954, 988, 1017, 1025, 1028]",S8K6.tsv
who,1,136,"[8, 136, 256, 278, 742, 771, 797, 924]",S8K6.tsv
just,1,14,"[5, 14, 23, 30, 35, 36, 48, 61, 81, 82, 89, 91, 95, 101, 102, 114, 124, 140, 154, 166, 212, 228, 231, 236, 252, 266, 272, 287, 312, 323, 336, 343, 345, 349, 359, 361, 366, 371, 393, 394, 395, 411, 472, 474, 521, 599, 606, 610, 617, 623, 624, 647, 648, 649, 652, 676, 678, 686, 695, 705, 707, 723, 750, 752, 763, 784, 789, 858, 865, 875, 893, 897, 902, 906, 913, 996, 1004, 1018, 1052, 1059, 1084, 1085]",S8K6.tsv
this,1,14,"[10, 14, 68, 70, 77, 96, 97, 266, 287, 303, 306, 308, 311, 323, 349, 398, 523, 557, 574, 765, 789, 839, 840, 843, 886, 954, 1015, 1062]",S8K6.tsv
what,1,15,"[11, 15, 28, 59, 60, 71, 75, 77, 80, 89, 95, 110, 129, 156, 198, 218, 222, 260, 345, 361, 381, 410, 425, 426, 457, 463, 474, 485, 489, 490, 499, 528, 533, 534, 553, 576, 579, 586, 617, 628, 634, 636, 638, 647, 649, 650, 652, 654, 659, 686, 691, 702, 804, 811, 812, 813, 829, 834, 843, 845, 883, 899, 913, 924, 936, 960, 962, 963, 985, 1023, 1033, 1036, 1044, 1051, 1066, 1076, 1084]",S8K6.tsv
say,1,15,"[5, 11, 15, 75, 76, 87, 175, 228, 230, 266, 276, 287, 293, 327, 332, 369, 385, 468, 533, 604, 617, 623, 625, 645, 647, 652, 676, 677, 678, 679, 688, 717, 727, 733, 810, 811, 838, 842, 953, 977, 1005, 1083]",S8K6.tsv
can,1,90,"[15, 52, 56, 90, 102, 150, 194, 220, 252, 340, 349, 363, 369, 373, 427, 540, 588, 602, 631, 633, 665, 721, 750, 752, 788, 789, 869, 913, 1015, 1024, 1057, 1059, 1071, 1083]",S8K6.tsv
work,1,626,"[15, 203, 225, 626, 628, 686, 899, 922, 996, 1051, 1052]",S8K6.tsv
my,1,17,"[9, 16, 17, 44, 48, 89, 97, 99, 113, 115, 130, 212, 249, 263, 311, 330, 336, 337, 409, 420, 494, 504, 508, 553, 588, 590, 601, 686, 700, 702, 725, 727, 740, 741, 747, 748, 763, 773, 776, 795, 808, 830, 835, 840, 842, 851, 866, 870, 915, 922, 926, 968, 970, 1016, 1025, 1041, 1054, 1055, 1078]",S8K6.tsv
i know,2,189,"[20, 26, 73, 189, 228, 256, 281, 284, 327, 336, 343, 474, 477, 508, 527, 530, 601, 634, 681, 686, 897, 996, 1000]",S8K6.tsv
yeah i,2,88,"[20, 26, 88, 220, 228, 336, 359, 360, 600, 609, 634, 681, 757, 786, 897, 996, 1000]",S8K6.tsv
yeah i know,3,228,"[20, 26, 228, 336, 634, 681, 897, 996, 1000]",S8K6.tsv
yep,1,255,"[22, 255, 559, 605, 690, 737, 921, 995, 1048]",S8K6.tsv
bottom,1,11,"[10, 11, 27, 70]",S8K6.tsv
the,1,27,"[19, 24, 27, 39, 48, 50, 55, 56, 58, 61, 70, 74, 75, 84, 85, 87, 89, 90, 95, 97, 102, 118, 122, 125, 132, 135, 136, 138, 140, 143, 145, 150, 154, 156, 166, 179, 188, 194, 200, 220, 225, 230, 231, 235, 241, 243, 253, 256, 258, 261, 266, 268, 272, 276, 278, 281, 287, 289, 293, 308, 311, 312, 315, 321, 323, 327, 330, 332, 343, 345, 356, 358, 361, 363, 371, 390, 403, 414, 422, 425, 444, 474, 480, 490, 503, 504, 534, 542, 553, 555, 614, 620, 622, 623, 624, 641, 649, 651, 652, 653, 669, 670, 674, 676, 680, 683, 684, 686, 691, 693, 702, 705, 706, 707, 723, 731, 732, 735, 742, 744, 746, 769, 771, 779, 781, 784, 785, 792, 794, 797, 804, 807, 811, 818, 820, 822, 826, 835, 839, 842, 843, 845, 850, 862, 896, 897, 898, 899, 908, 910, 913, 931, 932, 936, 942, 947, 964, 983, 984, 986, 988, 1006, 1013, 1014, 1018, 1020, 1024, 1028, 1045, 1047, 1049, 1054, 1055, 1057, 1059, 1064, 1071, 1083]",S8K6.tsv
that,1,27,"[5, 27, 30, 31, 34, 75, 76, 82, 84, 85, 88, 89, 91, 97, 119, 129, 130, 133, 136, 145, 159, 166, 175, 190, 226, 233, 252, 260, 261, 278, 289, 293, 323, 330, 332, 338, 342, 343, 358, 361, 371, 377, 385, 390, 395, 401, 408, 410, 412, 420, 463, 472, 477, 482, 504, 508, 521, 542, 555, 576, 614, 622, 633, 645, 647, 651, 664, 676, 680, 683, 686, 688, 721, 723, 728, 733, 735, 750, 752, 766, 771, 786, 793, 813, 814, 821, 827, 842, 862, 872, 879, 881, 883, 896, 899, 900, 906, 907, 913, 923, 931, 932, 934, 936, 938, 940, 943, 944, 949, 951, 955, 992, 996, 1006, 1044, 1057, 1059, 1064, 1071, 1079, 1083, 1085]",S8K6.tsv
look nice,2,38,"[27, 38]",S8K6.tsv
but,1,40,"[27, 31, 40, 75, 102, 122, 132, 144, 153, 156, 166, 188, 203, 207, 230, 243, 256, 260, 266, 268, 306, 319, 338, 340, 371, 388, 391, 426, 474, 480, 531, 631, 643, 649, 652, 677, 680, 686, 688, 689, 717, 719, 723, 735, 738, 788, 823, 825, 843, 853, 855, 872, 886, 951, 953, 955, 978, 1027, 1057, 1059, 1072, 1085]",S8K6.tsv
to,1,28,"[27, 28, 39, 40, 44, 48, 70, 98, 99, 113, 121, 129, 130, 132, 136, 145, 149, 154, 156, 166, 168, 179, 190, 192, 205, 207, 220, 221, 225, 226, 228, 230, 231, 239, 248, 253, 258, 260, 266, 287, 311, 317, 336, 338, 344, 345, 349, 350, 356, 359, 410, 411, 470, 472, 613, 617, 618, 623, 624, 625, 645, 647, 649, 652, 686, 693, 704, 707, 713, 728, 735, 736, 738, 766, 779, 781, 786, 811, 819, 823, 830, 831, 851, 852, 854, 855, 856, 866, 899, 906, 907, 913, 922, 931, 947, 958, 963, 983, 1017, 1027, 1034, 1044, 1049, 1062, 1071, 1083]",S8K6.tsv
them,1,48,"[27, 44, 48, 101, 138, 150, 159, 162, 221, 236, 256, 260, 319, 321, 327, 366, 371, 637, 744, 872, 913, 976, 1020, 1078, 1083]",S8K6.tsv
of,1,48,"[27, 42, 44, 48, 50, 63, 74, 75, 88, 89, 132, 136, 138, 150, 154, 162, 185, 235, 260, 261, 272, 303, 311, 332, 334, 394, 472, 503, 553, 624, 637, 647, 686, 691, 693, 707, 717, 725, 744, 769, 785, 786, 832, 835, 843, 845, 872, 896, 899, 903, 905, 907, 964, 1024, 1028, 1059, 1071, 1083, 1085]",S8K6.tsv
in the,2,256,"[27, 235, 256, 276, 287, 356, 403, 624, 705, 706, 826, 964, 1006, 1020, 1064]",S8K6.tsv
see,1,74,"[27, 29, 74, 88, 145, 156, 194, 199, 211, 256, 321, 356, 427, 602, 786, 857, 879, 886, 896, 897, 898, 934, 1071, 1091, 1092]",S8K6.tsv
stuff,1,136,"[27, 47, 71, 136, 138, 140, 145, 391, 426, 477, 482, 641, 785, 897, 954, 1041]",S8K6.tsv
would,1,82,"[27, 82, 88, 129, 130, 293, 390, 391, 468, 530, 604, 843, 845, 846, 855, 936, 1085]",S8K6.tsv
look,1,220,"[27, 38, 59, 61, 95, 166, 194, 220, 287, 321, 338, 359, 388, 391, 617, 623, 723, 746, 806, 846, 899, 934, 999, 1001, 1072, 1085]",S8K6.tsv
like,1,29,"[11, 29, 30, 31, 34, 47, 48, 50, 53, 59, 61, 70, 71, 75, 77, 80, 84, 85, 88, 89, 91, 96, 98, 100, 101, 102, 122, 123, 130, 132, 136, 138, 140, 142, 145, 147, 149, 150, 153, 154, 156, 159, 162, 164, 166, 171, 173, 175, 183, 192, 221, 252, 258, 260, 266, 267, 268, 274, 287, 289, 303, 308, 311, 312, 315, 319, 321, 323, 330, 332, 334, 336, 338, 343, 344, 345, 357, 361, 363, 371, 377, 390, 394, 403, 410, 425, 426, 474, 477, 480, 482, 495, 496, 504, 506, 518, 530, 612, 617, 622, 623, 631, 632, 639, 643, 645, 647, 652, 674, 677, 679, 686, 691, 693, 695, 705, 707, 709, 715, 717, 721, 723, 730, 733, 746, 767, 791, 797, 804, 808, 821, 846, 851, 855, 870, 893, 895, 899, 902, 910, 930, 931, 934, 936, 938, 951, 953, 954, 956, 963, 969, 971, 1004, 1021, 1024, 1044, 1045, 1046, 1047, 1083, 1084, 1085]",S8K6.tsv
you've,1,29,"[10, 29, 133, 156, 469, 557, 617, 713, 717, 723, 735, 804, 893, 963, 1000, 1081]",S8K6.tsv
it like,2,100,"[29, 77, 91, 100, 691, 717, 733]",S8K6.tsv
you,1,31,"[4, 5, 11, 30, 31, 36, 46, 54, 56, 59, 70, 75, 79, 80, 85, 96, 98, 99, 109, 110, 123, 142, 143, 150, 154, 159, 162, 179, 181, 194, 207, 210, 214, 228, 231, 260, 261, 266, 274, 327, 342, 356, 358, 363, 369, 377, 382, 384, 385, 395, 396, 399, 411, 469, 506, 508, 524, 533, 540, 557, 579, 600, 603, 617, 622, 623, 624, 625, 631, 633, 637, 645, 647, 652, 662, 667, 669, 670, 672, 676, 683, 684, 686, 688, 697, 698, 713, 717, 721, 723, 733, 735, 748, 750, 756, 758, 778, 781, 783, 786, 804, 806, 820, 823, 828, 830, 831, 832, 834, 835, 843, 845, 848, 866, 869, 879, 882, 883, 903, 906, 913, 925, 934, 942, 960, 962, 965, 973, 974, 978, 990, 994, 1020, 1034, 1036, 1038, 1040, 1045, 1047, 1049, 1059, 1062, 1064, 1071, 1078, 1083, 1085, 1091, 1092]",S8K6.tsv
a,1,31,"[18, 31, 36, 39, 48, 63, 88, 89, 100, 132, 134, 140, 145, 150, 159, 162, 164, 171, 178, 183, 185, 198, 220, 246, 253, 256, 261, 266, 267, 276, 281, 303, 319, 332, 340, 343, 353, 359, 377, 385, 393, 394, 395, 403, 540, 553, 576, 606, 622, 639, 686, 691, 700, 713, 717, 733, 735, 738, 744, 754, 755, 763, 806, 818, 824, 826, 832, 838, 846, 865, 875, 899, 902, 906, 920, 922, 924, 926, 951, 952, 954, 955, 958, 964, 975, 1001, 1004, 1025, 1030, 1031, 1040, 1047, 1059, 1074, 1080, 1083, 1085, 1091]",S8K6.tsv
like that,2,31,"[30, 31, 88, 91, 136, 175, 332, 371, 377, 477, 647, 821, 931, 936, 938, 1044]",S8K6.tsv
it's,1,68,"[31, 68, 69, 76, 87, 97, 102, 107, 115, 124, 129, 134, 140, 164, 171, 173, 177, 183, 192, 225, 231, 234, 235, 237, 250, 256, 258, 268, 274, 308, 338, 366, 371, 409, 411, 425, 426, 440, 461, 462, 480, 492, 495, 496, 505, 518, 529, 530, 537, 576, 592, 593, 613, 641, 647, 649, 655, 683, 686, 702, 715, 717, 723, 733, 760, 772, 773, 776, 786, 811, 819, 827, 850, 893, 908, 910, 941, 943, 949, 951, 952, 953, 955, 958, 968, 970, 988, 1004, 1016, 1021, 1024, 1044, 1059, 1066, 1074, 1083, 1085]",S8K6.tsv
yeah it's,2,140,"[31, 140, 495, 537, 593]",S8K6.tsv
bite,1,70,"[31, 58, 70, 276, 319, 693, 879, 906, 907, 908, 955, 964, 1085, 1091]",S8K6.tsv
those,1,33,"[11, 33, 472]",S8K6.tsv
big,1,916,"[33, 800, 916, 943, 1004, 1013, 1014]",S8K6.tsv
yeah it,2,196,"[35, 196, 774]",S8K6.tsv
it just,2,599,"[35, 599, 707, 1085]",S8K6.tsv
night,1,702,"[42, 266, 312, 663, 702, 736]",S8K6.tsv
i use to,3,44,"[40, 44, 48]",S8K6.tsv
full of them,3,48,"[44, 48]",S8K6.tsv
with my,2,48,"[44, 48, 702, 808]",S8K6.tsv
with,1,88,"[44, 48, 71, 88, 102, 156, 171, 221, 260, 289, 306, 340, 380, 413, 420, 474, 482, 625, 651, 686, 702, 707, 717, 723, 808, 818, 899, 913, 1024, 1071, 1072]",S8K6.tsv
use,1,426,"[40, 44, 48, 426, 433, 474, 523, 524, 602, 931, 947, 1049, 1057, 1059, 1083]",S8K6.tsv
cos i,2,82,"[44, 82, 89, 121, 130, 212, 256, 315, 321, 472, 707, 761, 808, 899, 992]",S8K6.tsv
cos,1,134,"[44, 58, 82, 89, 101, 121, 130, 133, 134, 143, 150, 156, 166, 190, 192, 193, 194, 212, 221, 225, 226, 234, 235, 250, 256, 258, 266, 276, 315, 321, 332, 336, 369, 371, 377, 390, 391, 403, 433, 470, 472, 495, 518, 528, 555, 602, 621, 641, 645, 649, 651, 669, 691, 707, 715, 723, 728, 733, 735, 761, 765, 786, 808, 826, 850, 852, 854, 898, 899, 913, 929, 930, 934, 954, 958, 970, 992, 1018, 1041, 1052, 1071, 1085]",S8K6.tsv
of them,2,744,"[44, 48, 150, 637, 744, 872]",S8K6.tsv
home,1,1021,"[44, 1021]",S8K6.tsv
come,1,102,"[44, 79, 102, 224, 225, 228, 266, 272, 276, 287, 289, 311, 312, 315, 321, 323, 332, 336, 343, 363, 371, 463, 574, 651, 786, 877, 970, 981, 1022, 1023, 1088]",S8K6.tsv
yeah like,2,267,"[47, 267]",S8K6.tsv
and stuff,2,138,"[47, 71, 136, 138, 140, 145, 426, 477, 482, 641, 897, 954]",S8K6.tsv
on,1,49,"[10, 19, 48, 49, 61, 68, 97, 99, 145, 159, 200, 201, 225, 231, 256, 263, 268, 278, 287, 289, 293, 308, 312, 323, 377, 384, 391, 414, 485, 487, 586, 606, 624, 626, 631, 641, 649, 651, 659, 686, 688, 700, 707, 713, 778, 832, 835, 843, 845, 895, 913, 943, 992, 1017, 1024, 1054, 1079]",S8K6.tsv
be,1,52,"[10, 11, 28, 39, 40, 48, 52, 70, 71, 75, 76, 77, 82, 84, 85, 87, 88, 89, 96, 98, 100, 128, 130, 133, 142, 149, 150, 154, 166, 168, 180, 183, 185, 188, 192, 196, 224, 231, 243, 248, 252, 253, 256, 260, 266, 276, 287, 289, 311, 312, 315, 319, 321, 327, 330, 331, 332, 334, 336, 338, 343, 345, 353, 358, 361, 371, 381, 385, 387, 388, 390, 394, 395, 396, 399, 401, 410, 412, 419, 432, 433, 448, 455, 458, 463, 470, 472, 480, 482, 485, 486, 487, 489, 491, 494, 506, 508, 519, 521, 530, 533, 534, 542, 543, 564, 566, 576, 580, 581, 586, 597, 599, 600, 601, 609, 613, 614, 617, 622, 626, 629, 631, 632, 636, 645, 646, 647, 649, 659, 660, 661, 672, 674, 676, 677, 678, 679, 686, 687, 691, 695, 704, 705, 706, 707, 719, 723, 727, 738, 740, 744, 756, 758, 761, 766, 767, 774, 786, 787, 797, 806, 811, 813, 814, 819, 823, 834, 839, 840, 842, 848, 850, 858, 862, 865, 866, 883, 896, 906, 907, 915, 916, 922, 927, 931, 936, 943, 944, 945, 954, 955, 965, 970, 992, 1020, 1025, 1027, 1029, 1033, 1036, 1038, 1044, 1047, 1054, 1057, 1071, 1083]",S8K6.tsv
something,1,52,"[30, 52, 80, 175, 276, 332, 338, 340, 604, 625, 647, 686, 731, 761, 821, 851, 936, 1005, 1083]",S8K6.tsv
for,1,52,"[48, 50, 52, 77, 89, 101, 133, 138, 150, 159, 178, 222, 223, 252, 311, 338, 361, 377, 474, 476, 504, 523, 537, 721, 750, 754, 899, 906, 917, 951, 975, 996, 1018, 1020, 1025, 1044, 1066, 1074]",S8K6.tsv
they,1,52,"[41, 52, 100, 126, 135, 136, 138, 145, 148, 149, 150, 166, 231, 253, 268, 293, 308, 321, 332, 336, 344, 415, 425, 426, 550, 639, 721, 722, 738, 744, 895, 899, 900, 903, 913, 931, 932, 934, 935, 936, 951, 964, 1027, 1083]",S8K6.tsv
your,1,113,"[52, 113, 154, 196, 207, 345, 399, 411, 413, 469, 524, 538, 622, 689, 715, 717, 719, 751, 832, 905, 963, 1012, 1029, 1047, 1084, 1085]",S8K6.tsv
do you,2,54,"[30, 54, 59, 75, 80, 110, 123, 631, 645, 647, 662, 667, 748, 778, 781, 820, 828, 830, 883, 1045]",S8K6.tsv
do,1,50,"[30, 40, 50, 54, 55, 58, 59, 75, 80, 91, 95, 102, 105, 110, 117, 123, 126, 129, 130, 135, 138, 140, 149, 192, 204, 208, 210, 230, 233, 239, 242, 252, 260, 319, 338, 340, 344, 361, 381, 390, 415, 472, 515, 553, 602, 616, 617, 623, 631, 645, 647, 650, 652, 654, 662, 664, 665, 667, 670, 671, 680, 686, 691, 707, 710, 723, 735, 736, 744, 748, 778, 781, 804, 811, 818, 820, 822, 824, 828, 830, 834, 840, 869, 875, 883, 900, 902, 906, 913, 935, 936, 963, 978, 1033, 1036, 1045, 1059, 1062, 1084]",S8K6.tsv
right,1,54,"[43, 54, 104, 106, 107, 129, 154, 184, 200, 236, 266, 293, 306, 336, 340, 377, 388, 443, 470, 508, 510, 528, 670, 676, 684, 686, 848, 850, 860, 861, 862, 909, 1008, 1020, 1028]",S8K6.tsv
do you wanna,3,662,"[54, 662]",S8K6.tsv
have,1,56,"[4, 5, 56, 70, 75, 77, 82, 89, 90, 100, 129, 136, 145, 148, 154, 166, 179, 181, 190, 192, 207, 210, 220, 225, 230, 253, 256, 281, 315, 323, 343, 344, 359, 373, 399, 403, 420, 472, 482, 540, 588, 617, 625, 647, 691, 700, 705, 707, 713, 733, 736, 738, 748, 783, 797, 800, 823, 832, 850, 873, 899, 930, 932, 934, 940, 949, 960, 962, 963, 964, 975, 977, 1001, 1040, 1049, 1052, 1062, 1083]",S8K6.tsv
the last wedge,3,56,"[55, 56]",S8K6.tsv
we,1,80,"[56, 80, 92, 129, 142, 239, 246, 248, 252, 289, 293, 349, 385, 390, 391, 470, 485, 486, 487, 528, 586, 622, 631, 659, 665, 727, 744, 852, 906, 1057]",S8K6.tsv
you can,2,633,"[56, 150, 194, 363, 369, 633, 721, 869, 913, 1059, 1071, 1083]",S8K6.tsv
you're,1,58,"[28, 40, 58, 98, 99, 154, 159, 289, 571, 572, 631, 754, 755, 786, 826, 852, 913, 979, 1030, 1031, 1044, 1051]",S8K6.tsv
the middle,2,258,"[58, 258, 444]",S8K6.tsv
do the,2,707,"[58, 707, 744, 811, 822]",S8K6.tsv
what it,2,499,"[59, 499, 647, 691]",S8K6.tsv
know what,2,59,"[28, 59, 75, 80, 110, 528, 576, 634, 649, 804, 813, 834]",S8K6.tsv
then,1,25,"[11, 25, 61, 77, 89, 102, 133, 140, 147, 159, 162, 190, 192, 201, 204, 220, 235, 236, 308, 319, 321, 323, 371, 403, 606, 610, 623, 649, 652, 735, 811, 906, 913, 947, 948, 960, 962, 975, 1047, 1054, 1062, 1064, 1080]",S8K6.tsv
get,1,61,"[10, 18, 19, 48, 61, 72, 73, 75, 76, 90, 125, 132, 140, 145, 147, 150, 156, 166, 167, 221, 239, 253, 256, 266, 281, 287, 356, 385, 397, 403, 414, 427, 522, 538, 614, 622, 624, 631, 633, 634, 641, 645, 647, 649, 652, 707, 713, 727, 748, 750, 751, 781, 783, 786, 808, 831, 832, 899, 902, 925, 936, 940, 963, 986, 1024, 1040, 1045, 1047, 1064, 1071, 1075, 1077, 1078, 1080, 1081, 1083]",S8K6.tsv
could,1,61,"[36, 43, 61, 321, 391, 399, 448, 472, 723, 804, 811, 818, 842, 896, 898, 990, 994, 1078]",S8K6.tsv
her,1,70,"[61, 64, 70, 74, 256, 278, 281, 284, 287, 311, 321, 331, 339, 353, 359, 623, 645, 647, 649, 652, 686, 730, 734, 738, 1027, 1071, 1074, 1079]",S8K6.tsv
just like,2,252,"[61, 89, 101, 154, 252, 312, 343, 361, 695, 707, 893, 1004, 1084, 1085]",S8K6.tsv
get the,2,140,"[61, 75, 140, 150, 414, 641, 781]",S8K6.tsv
